customer_id,frequency_of_online_shopping,shoe_type,primary_footwear_use,shipping_preference,eligible_for_express_shipping,ip_address,first_cart_item_ts,first_purchase_ts,second_purchase_ts
8b94e905-1baf-4db5-95ab-ef5116eec22d,frequently,sneakers,casual_wear,free_ground_shipping,0.0,dd3fb9fda518ed761c99209d716029aad6b7e9ddb9557f52d1ac7650cfcea2ed,2018-01-15 01:55:39.344000+00:00,2018-01-15 08:42:39.344000+00:00,2018-01-17 16:48:39.344000+00:00
c418281c-bf32-48fb-97aa-5b84a71f586d,rarely,sneakers,casual_wear,free_ground_shipping,0.0,8bbf21c43e7d0086ded0ba13dfec34c8946ccd068b2b075f535656780fd97352,2021-08-03 02:24:48.378000+00:00,2021-11-29 08:49:48.378000+00:00,2021-12-07 22:01:48.378000+00:00
2964ebc0-b973-458b-a4db-3fbb72896227,rarely,boots,fitness,free_ground_shipping,1.0,1b64ed7967ce347598c815b6a6147d935cace53aeea89f130ee8211ed5f66145,2018-06-08 15:12:34.558000+00:00,,
cc629e96-ef6e-442c-9545-73b5046c99c5,frequently,boots,casual_wear,doesnt_matter,0.0,4d53cd9c1a68adb9cc15d58b21cf3d91c20e47b2faeaeaa1c877ab4748c3a52d,2018-07-21 16:43:59.462000+00:00,2018-07-22 08:09:59.462000+00:00,2018-07-31 17:33:59.462000+00:00
9df00277-9acf-4669-b316-aca292bc9527,sometimes,sandals,casual_wear,free_ground_shipping,1.0,9616555a750569d276941c0ff4119277430ba35fa03104cce01ea669c876ab15,2018-01-31 18:10:32.290000+00:00,,
db4789ac-80f6-4967-9029-5c329eccb028,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,c9928e1402a51082c3e4f329b566b2a1ee300dbdb58d2c05b02088e713af7850,2017-01-25 00:55:59.532000+00:00,2017-01-25 04:51:59.532000+00:00,2017-02-01 19:10:59.532000+00:00
88f33918-9da4-4ada-8403-5a05c9b1f21b,frequently,sneakers,casual_wear,free_ground_shipping,0.0,9eff1435b7a84a657d3300a0f9bb41d78ba1c9ac2277f742f71a1eb90c79d5de,2018-09-29 12:42:59.376000+00:00,,
1fde454a-39ef-47d7-983c-91282f0cacb9,frequently,sneakers,casual_wear,free_ground_shipping,1.0,e2f73411b98c2a8d2f42549a58020c8943d44815d6d06df394e8371bf3868de2,2020-03-31 00:55:51.044000+00:00,2020-03-31 01:01:51.044000+00:00,
e0f1d557-bdbe-41f5-973b-c13052ddc0c0,rarely,boots,casual_wear,doesnt_matter,0.0,f5cd6dd7dae30a727ca03f27d9091822e44f79213affd05dbec470192d87aa88,2016-04-05 14:58:44.849000+00:00,,
85941b0c-b21d-4c81-912e-78953edba211,rarely,sneakers,casual_wear,free_ground_shipping,0.0,78ab3bd692fe6469f9bda7385d212b3636aa2c63874cb0ef296bee9516927d11,2018-11-08 14:23:37.107000+00:00,,
dcf42f37-3320-4721-8136-9e9c8d85a63b,sometimes,sneakers,casual_wear,free_ground_shipping,1.0,067334082fb96aee4c974584092d27688846449a29f4b3d94b9dce9d613c4376,2018-01-26 00:10:07.546000+00:00,,
092fb604-880e-406b-bf07-110042aa08de,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,d735128b200fe6198048e068f480fdb7bf8233e8e473a1ed63425165aab55ffe,2019-08-29 23:46:10.886000+00:00,2019-08-31 21:22:10.886000+00:00,2019-10-03 15:28:10.886000+00:00
68417d0f-1cd4-4fe9-9663-82d5c567d800,frequently,sneakers,casual_wear,free_ground_shipping,0.0,a1e7451164f36445e90e4959fde8c519883dab7c4e2feb91f241fed7e0868764,2018-10-23 21:40:24.604000+00:00,,
0d792283-cbcf-407b-8f20-1e2d97370e55,rarely,sneakers,casual_wear,free_ground_shipping,0.0,5f139bcb5545c35fc07a39d1d91610ad9ec62881911a34d8ac8e44f699938818,2020-09-22 22:07:25.305000+00:00,2020-09-22 22:08:25.305000+00:00,
31d7d237-480f-45cd-add9-7821e45eb78a,frequently,sneakers,casual_wear,free_ground_shipping,0.0,e12e3b86e7414025fb2915876828b40fbad49680346752e89d7d0238ecde337f,2018-07-26 12:26:51.136000+00:00,,
d3f90df7-99e0-4b80-af18-209d7aaf56bb,frequently,sneakers,casual_wear,express_overnight,0.0,cf23b27512fb2558202c90281526285a2d51f85be55bdce531b1d78dc46b24f5,2018-11-06 08:18:49.381000+00:00,,
7e8c3551-1f5c-4772-86b0-264cf22c52ee,sometimes,boots,casual_wear,free_ground_shipping,1.0,8204ea1eecd98c6f8d770bb95b6d76efc95c8f02a83375b256f370ba4c08aef5,2018-09-13 19:01:54.742000+00:00,2018-09-20 14:33:54.742000+00:00,
1da405d5-71b7-4281-beb6-c2e80c05ecf0,frequently,sneakers,casual_wear,doesnt_matter,0.0,afd7a48127d5e0e17f19ce216bca82b1f0dc69f3fd5d6bfb3fd3585214f5cbff,2018-09-14 06:12:34.935000+00:00,,
0f1b8906-e71b-47ce-bc71-be8c8dbe92f7,frequently,sneakers,casual_wear,free_ground_shipping,0.0,757437fa1bf4725f8a5f7de2f2f7dbf654556af0238ed638797625b7c6ee0239,2017-01-10 16:19:35.206000+00:00,2017-01-10 16:49:35.206000+00:00,
86d484d1-562e-4b14-818a-b0e48dc5169e,frequently,sneakers,casual_wear,free_ground_shipping,1.0,f7bda0d1b294227ca37cfee5f76e8a8129f2df05f7180272c90038deea534e86,2018-09-10 17:10:45.664000+00:00,2018-09-10 17:12:45.664000+00:00,
5f41479e-15c9-4317-8f12-ddbc73442c8c,rarely,sneakers,casual_wear,free_ground_shipping,0.0,dbb236142db4b5913daac86f7d8b1356b87fd711ba5ceeb653538a943e9e4d28,2017-01-26 06:03:22.621000+00:00,,
71105403-2be6-45ca-bcea-dd39b9c66079,rarely,sneakers,casual_wear,free_ground_shipping,0.0,b696a9cbb0e9a6f5ae114c4aaece1163144699c1cc37cfb87e397798c50b5607,2020-09-29 04:30:08.846000+00:00,2020-09-29 04:30:08.846000+00:00,
0fbb1555-8d01-4d8c-8fe7-692a16a9d549,frequently,sneakers,casual_wear,express_overnight,1.0,eaa9aebc586ee8d1e9abc9b67aca233a2080bb2912ebc5551701d522b14f5a6e,2017-11-12 16:05:12.485000+00:00,2017-11-22 22:19:12.485000+00:00,2017-12-03 20:40:12.485000+00:00
9a754d28-d163-4a03-a29f-cae3dd1bb958,sometimes,sneakers,casual_wear,doesnt_matter,0.0,d1659e5246d801978d8b48efe802c42fc69ff5b8aafbd84a0fb7bb7b095a579c,2018-02-02 20:48:03.316000+00:00,,
ea30246c-d999-46d9-baa6-95c276ba8817,frequently,sneakers,casual_wear,free_ground_shipping,0.0,4202719f674b3866f518bb272e488a0d5c4c296860aecade27ad59d5d8e65781,2016-12-05 17:03:32.662000+00:00,2016-12-05 17:58:32.662000+00:00,2016-12-30 18:21:32.662000+00:00
896cca94-25cc-46de-97c1-0eb651af9f2d,rarely,sandals,casual_wear,free_ground_shipping,1.0,46ed765788c9b2797280712ee93175d14caefbabd04e2075905239aca8d176a3,2018-12-27 20:07:16.905000+00:00,,
f748b08c-7336-42a4-8155-400a03763b91,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,3526664694befd875c918f8da242b737c42271d3b29c26099645a4a610e155ce,2022-07-04 16:19:28.118000+00:00,2022-07-04 16:20:28.118000+00:00,
790638f9-a44e-4763-83c3-bcb68962d123,rarely,sneakers,casual_wear,doesnt_matter,0.0,99752bca2cd738411a4882eb7ac5e0448cfb5b9bedee6717a151e5f03ab5c5cd,2018-09-04 04:54:48.101000+00:00,,
fbdb5ef5-e906-4edf-b382-bd45f9098dc6,rarely,sneakers,casual_wear,free_ground_shipping,0.0,90fe7de48f45c1b256cf67f6afa0fb0bc1bf56f1fa2426ab26e33e6610b893d7,2017-07-30 17:32:02.982000+00:00,2017-08-03 23:34:02.982000+00:00,2017-08-19 16:44:02.982000+00:00
31d8af7e-eaa5-463b-98f0-49e98c23e3da,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,3e758f290ae81b1c57f51131c16b6314792c709437f27ba9d803f6bf42d4cba4,2018-06-10 15:40:49.238000+00:00,,
095e9ad8-1ac3-4ab3-8d7a-4f85b178fba3,frequently,flats,casual_wear,doesnt_matter,1.0,1d85d42f7c630b4fe32a275f51f8ae5f2cf5ceba7794e774aa3fdad9ccedc6ff,2021-02-25 23:08:36.230000+00:00,2021-02-27 00:55:36.230000+00:00,
343a66a7-6614-468c-8fef-589e5ebde343,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,84881e5604a858dc6236f04a5e7debb133a811ab9afa35c361364184c69b0a91,2019-05-16 23:10:28.672000+00:00,2019-05-16 23:17:28.672000+00:00,2019-05-28 07:47:28.672000+00:00
709e9404-2cbf-413b-a62c-ecc9558d7e11,frequently,sneakers,casual_wear,free_ground_shipping,1.0,277334376e179de42fc57bb5a2978c90b4a68cce5d9b3db250c568dac01303c0,2019-02-09 12:14:33.440000+00:00,,
e43a49b4-3576-4630-9232-bc2941e4247c,frequently,sneakers,casual_wear,free_ground_shipping,0.0,d852a18885baf28c03aff15dcf65228b5bc1d95b5ec03774ce9367b9aa2af93f,2017-07-10 13:46:30.218000+00:00,,
66df1c11-6cbd-4f63-9644-62569d0d3a09,frequently,sneakers,casual_wear,free_ground_shipping,0.0,a3c8721e13981ffe4437e5bac6116013e7900d652fcd5728a64710b0e8ceec5d,2019-05-15 16:27:36.140000+00:00,2019-05-15 18:15:36.140000+00:00,2019-05-24 23:02:36.140000+00:00
02382a4d-5aaf-487b-a53e-bed834d94cf8,sometimes,flats,casual_wear,free_ground_shipping,1.0,934a0b24f3b4dae9bf7c9376fa72ba729f8dc42a778c17fb98af50ce5102d4ff,2021-02-26 20:57:23.650000+00:00,2021-02-27 14:53:23.650000+00:00,2021-03-19 01:34:23.650000+00:00
96b5064c-fe23-4861-a6e0-cd7d69731a34,frequently,boots,casual_wear,doesnt_matter,0.0,64f540d68f59ba224654701ebfcea727714f6aef6d15b73e5cb27d143047fa65,2016-05-26 11:38:22.267000+00:00,,
2fcc9736-e630-474a-94ab-ae5acbf09093,frequently,sneakers,casual_wear,doesnt_matter,1.0,1c37b8841e245daae428d48ffa1304677de62f47530414c15cdd7433e42baf4d,2020-05-22 17:24:22.620000+00:00,2020-05-23 22:21:22.620000+00:00,2020-05-28 17:50:22.620000+00:00
92247ceb-013e-49ac-a367-554d44147133,sometimes,sneakers,casual_wear,free_ground_shipping,1.0,67f8e7c762199ef4988eb862ff853a4f63a3a9e210f3dba135e5e1c4c333681d,2016-05-17 22:02:04.416000+00:00,,
99f47071-654e-4d68-b4f3-fdf479c1900d,rarely,flats,fitness,free_ground_shipping,1.0,cf13d6816e0b690a9ba18e75e31c930ed0b008f66db1ae251dfa5ed065d911fd,2020-02-06 15:50:34.161000+00:00,2020-02-06 21:04:34.161000+00:00,
00242db7-834d-40fe-b953-d1b0688be905,rarely,sandals,casual_wear,free_ground_shipping,1.0,bcec6f3d16ee56ccb86f81b43f8489e8c6e90faec77482746f4713ffa040937a,2021-01-29 03:16:37.051000+00:00,2021-02-03 02:10:37.051000+00:00,2021-02-24 06:00:37.051000+00:00
278fc6b0-3c5d-4292-a336-741edf821da7,rarely,sneakers,work,free_ground_shipping,0.0,bbbf690eaa41e08544b7ae483095d44e1b83eb2e21358f589a1cefbd63c198a7,2016-10-28 20:35:16.107000+00:00,,
9e8ff324-1177-4f9f-ab9f-f0b831eeb242,frequently,sneakers,casual_wear,doesnt_matter,0.0,063f262717489044379d7270a29233f964a0c410129c1118359505664624e243,2020-09-02 19:08:36.119000+00:00,2020-09-03 03:48:36.119000+00:00,
e23cacd9-b7c3-49b7-b5a6-8957ac45684d,frequently,boots,casual_wear,free_ground_shipping,0.0,6efa17928c0332925c27ab7814e15b5eaf5cccae3db25b7b43dae68962d0d8d5,2018-03-25 19:19:34.521000+00:00,,
2c9fe213-6af5-4fe7-bd81-c3d65b3aca87,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,3e8df091f0d57696e009d815cafdbc99b0bbb18c479cebcff4383cea92d5afa6,2017-10-07 12:47:58.174000+00:00,,
34fc03a5-433c-4504-9054-a67a78797869,rarely,sneakers,casual_wear,free_ground_shipping,1.0,3414ba29ed9e5477513c38db3c569a80c809313250527f7bc1d5bf4daf16ed7c,2018-06-28 09:09:31.568000+00:00,,
c9ddc2b6-370f-4bd5-ba0f-7708bd75c17d,sometimes,sneakers,casual_wear,express_overnight,1.0,f66dee9e078693951e347765a5addefb394404a69811098b96aa2413a8691951,2016-10-01 00:49:01.213000+00:00,2016-10-06 11:49:01.213000+00:00,
5d862f72-5106-41ac-b864-23a9b81afcae,sometimes,sneakers,casual_wear,free_ground_shipping,1.0,4937a20777ba5266283d67f27baf2c527e88644d357203f127e9898936626fbc,2018-03-06 06:13:46.978000+00:00,,
1f1dacff-f492-468c-baed-290d2745ed21,frequently,sneakers,casual_wear,free_ground_shipping,0.0,a51e670fc6257d283a5ecdf3f0cce3e6b54c1c58c1de60b740870290024c6fb1,2020-02-04 19:16:03.575000+00:00,2020-02-07 16:25:03.575000+00:00,2020-02-11 14:39:03.575000+00:00
b616ba32-5dc7-4f79-8cc9-0ebc9746754a,frequently,sneakers,casual_wear,free_ground_shipping,1.0,b851aa39828a982fc1467909423243815206d4a799294bf563f6c559ff75a417,2017-10-02 13:38:43.301000+00:00,,
b256dd3a-42a9-4fd2-87c2-ee095ba75991,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,1b900dc085d447e5f2707170eea07376c981fef60958365f1ed6013f7e41d8c6,2019-09-30 14:12:57.330000+00:00,2019-09-30 17:08:57.330000+00:00,
42ff1596-253b-4ab8-9fbe-f354d3411229,rarely,sneakers,casual_wear,express_overnight,0.0,6ad9c6b8d5700fb830823f69124043ce88469cbc168bee4aa71c46778904284d,2016-11-12 20:38:01.138000+00:00,2016-12-21 02:12:01.138000+00:00,2017-03-06 15:03:01.138000+00:00
5ffcb077-8ff2-483f-bb91-5bfd13858c7c,frequently,sneakers,casual_wear,free_ground_shipping,0.0,79a6a54aa78c474a9649dc12e0f12e5f277626c293b14425527524e3832aae93,2018-07-19 12:26:50.088000+00:00,2018-07-20 13:39:50.088000+00:00,
c90106b4-7f05-4fdd-a252-a3b0a69e3dfa,rarely,sneakers,casual_wear,free_ground_shipping,0.0,ae37bab4906255e7df6a6e0d9a84edd6538be5301e3be4db972f6397d66340fb,2018-08-30 17:13:13.636000+00:00,,
9cb87f9b-0150-424b-81d9-cf99c72a1c38,sometimes,sneakers,casual_wear,free_ground_shipping,1.0,5197f3c46694f342eb2946b9d4ee5ca3c60b6851f834512ec5765a065663e938,2017-05-21 20:27:12.101000+00:00,,
632fbf32-a9b5-4458-85b8-4f88bb2c2e8c,frequently,sandals,casual_wear,express_overnight,1.0,417613456c0c581b238a9268ba98c49b96770443e692d70304c8b5c475f7d2b3,2023-08-22 20:06:57.278000+00:00,2023-08-22 20:19:57.278000+00:00,
8566de93-3966-473f-ac30-4332bd1351e4,frequently,sneakers,casual_wear,free_ground_shipping,1.0,dc9629ab54b497b16bf88dc08c273ebe0b7104f762d1b8ba20999c899809da7a,2018-07-24 21:12:52.550000+00:00,2018-08-07 20:36:52.550000+00:00,
596d5d32-3e53-4b63-924f-8027b6c853d1,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,9472743dd6ba21e35d52c94976004901cef46f0fd1bc111227738f67e2c76a08,2018-05-25 22:03:16.336000+00:00,2018-05-25 22:08:16.336000+00:00,
c9e50869-b737-4bb7-b763-8682dff04d7a,rarely,sneakers,casual_wear,doesnt_matter,1.0,042569112b2e6a51092c9157a55670684088488df5c5e21b95c0cf7ff895f4b2,2018-07-31 14:33:10.714000+00:00,,
cf5c3790-dc97-4131-bfc3-fff4a680cd28,rarely,sneakers,casual_wear,express_overnight,1.0,f22a2379c0201a4843e2d4e523e10c71c1459f1faacd97f36cbfdbe9f2d705c2,2016-08-03 21:48:30.872000+00:00,,
8975fbdd-466b-448f-92c5-60f564531585,rarely,sneakers,casual_wear,free_ground_shipping,1.0,3fa94bcf696d375d4b182b24121c433f3aa7308d29fa3d17b1e2f12bdf9bc950,2021-11-28 17:29:16.915000+00:00,2021-11-28 17:30:16.915000+00:00,
c0399450-14c1-4440-b7aa-3de6ddbe7681,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,8cc3915e54b3a7dc1522de2d63759b2b0a9fe8a2003a36aa1cee0b10003c9d08,2017-03-23 14:12:53.564000+00:00,,
c467efc4-1034-4801-b0a4-f1b7615f62a2,rarely,boots,casual_wear,free_ground_shipping,0.0,7d03595dc1eab7849917d17f54d69b5f607221b02143325697abe79ce9b7a7cf,2019-06-14 23:11:55.670000+00:00,2019-06-15 23:37:55.670000+00:00,2019-06-20 13:26:55.670000+00:00
e1e947c8-b97d-433d-b3a6-c7ff23bb11e2,frequently,sneakers,casual_wear,doesnt_matter,0.0,7375ecc24179e4a04141c432c5862392981e3d96908033f600cb34b984f08e84,2018-01-07 03:49:25.156000+00:00,2018-01-16 15:56:25.156000+00:00,2018-01-24 07:12:25.156000+00:00
8d3fc4f3-d0db-495e-a7ee-8b4890066b9c,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,ef36d6bd789e710dcd4df570875eb4f8225fbb63b61981cd5c744dc144a6f31f,2019-01-13 00:14:20.723000+00:00,,
3f361f83-dab9-4fed-a796-8925479e1d3e,frequently,sneakers,casual_wear,free_ground_shipping,0.0,cffef60aad5e0bc5ed2b9ae7455eeecfe81183e45e0a767d1256ab2197a410f8,2019-03-14 16:51:17.364000+00:00,2019-03-14 16:52:17.364000+00:00,2019-03-27 10:58:17.364000+00:00
23b6327a-ebc2-48dd-b1f6-bb0c2ce43a11,rarely,boots,casual_wear,free_ground_shipping,1.0,ec9e0b54ba2a753c7c7c0d00dfcf6907649d9c7ee26a9eab97a182c0e8a934e0,2018-09-29 00:42:36.396000+00:00,,
660759e4-4508-492d-88de-59cf219e3f33,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,bdb1b39d231b113238abafc4f238a50974b4a9f026cc5acda66897d238be87dd,2017-11-18 13:56:57.403000+00:00,2017-11-18 13:58:57.403000+00:00,
725861b2-9076-4ec7-8417-eafc3718a93b,rarely,sneakers,casual_wear,free_ground_shipping,1.0,8ad3b2db36c522b055050910b11ddc262780a68e651cf0252195c8a8987e0e82,2016-09-08 00:43:23.792000+00:00,2016-09-16 16:09:23.792000+00:00,
21b8c18f-700d-437f-8c29-3b92134b1318,rarely,sneakers,casual_wear,free_ground_shipping,0.0,a1d00dab5031f30a2762c810d67918a5c9fd0363ea683952ce7ef106d378a465,2017-06-27 16:41:26.950000+00:00,,
1c1d8f0a-0c45-426f-813e-e787e714a8ad,sometimes,sandals,casual_wear,free_ground_shipping,1.0,5f30b840af483f365cd8617438c0fdb12d9155f136021f6fb45111be87dccbd8,2021-05-24 04:31:35.103000+00:00,,
02d1102f-11d8-486d-b31a-426168abbb5a,frequently,sneakers,casual_wear,free_ground_shipping,0.0,44427f2ce3aa638bcfd413503fd7bf3e770f92e40c07721543c65e46940a0fab,2020-11-27 01:46:57.851000+00:00,2020-12-07 01:06:57.851000+00:00,2020-12-28 00:18:57.851000+00:00
5ad8a8bc-af60-4a70-a4bd-fa40bdcc1904,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,676d1c486de607326b041e0828eeeb49f33da4bf900eb7aac998b73b8c69c4ee,2020-08-30 20:29:09.788000+00:00,2020-08-30 20:30:09.788000+00:00,
f7b6ec90-5251-4d10-b0f6-bc74458e28e5,frequently,boots,casual_wear,free_ground_shipping,0.0,a1e26a088127c738595ca55ce5bd3ad379a3a0306a1025a04f1559ba3b9dc79f,2021-07-25 18:37:32.066000+00:00,2021-07-26 08:06:32.066000+00:00,2021-07-28 08:12:32.066000+00:00
bda3a937-8ecd-4274-829d-6c96d572c457,frequently,sneakers,casual_wear,free_ground_shipping,1.0,0dbf5f2ece0d8d97dfde492973985b8cf1ff0f2880cf287fe79df0d78b97b109,2018-09-05 21:22:16.614000+00:00,2018-09-05 21:37:16.614000+00:00,
53563e14-249b-41f3-97fd-641bd170cd4c,sometimes,sneakers,casual_wear,express_overnight,0.0,5cdcf1d2e212baf4eba48546b0e8cea1ddac997729983f756600318d78e9942a,2016-11-27 17:46:50.582000+00:00,,
f83ec7b6-829e-411b-9d93-ef52078ce592,frequently,sneakers,casual_wear,doesnt_matter,1.0,f4d7d652f570b77468710549fe01731980ded0b7a99faf0250938d565641daea,2019-10-17 17:43:39.752000+00:00,2019-10-20 03:58:39.752000+00:00,2019-11-03 18:19:39.752000+00:00
1b6b3b01-ca47-42c1-8471-05c5a03b4b85,sometimes,sneakers,casual_wear,free_ground_shipping,1.0,c753059213cf251831f554c5b8b10e97e4be707586138be3f054c24f3909e5d3,2018-08-10 19:02:58.492000+00:00,,
244d87b4-b3ee-47cb-86b0-5d13eb2ecf41,sometimes,sneakers,casual_wear,doesnt_matter,1.0,0d6f65b0ea00ec085f53afc6f3715c2a97b743af02694075bf3d884fd92be7cb,2020-08-25 14:48:06.551000+00:00,2020-08-25 14:51:06.551000+00:00,
66fd949c-4a31-4f44-9cc6-9b009367d264,frequently,sneakers,casual_wear,free_ground_shipping,1.0,40a2db8c6287d3869b4e4b60b0d95b079d352c9cc5c9aed51d4bede28dd99b7c,2018-05-23 21:09:46.894000+00:00,,
82cf7e77-d7e9-4836-b7c5-651d652c0cfa,sometimes,sneakers,casual_wear,free_ground_shipping,1.0,f0ec7d9196fb0674dac6dd95851fec0e690562725fcbb823439fb034125f8ca9,2017-06-21 18:52:24.441000+00:00,,
ce4df904-4c15-4831-8a50-946027c98f15,sometimes,sneakers,casual_wear,free_ground_shipping,1.0,881abd34688a403b1d04361d095a7c82eb3a0b77f2fef5509b9915e0df625c51,2016-10-04 15:12:55.763000+00:00,,
12888a42-d0f4-4ccb-aebe-ce0755c4db84,rarely,sneakers,casual_wear,free_ground_shipping,0.0,c60a2e789dd93ea8b973fec6f30cbf2d27666c2ccc3b02cb272fb3967a322673,2020-04-25 02:05:01.061000+00:00,2020-04-27 02:06:01.061000+00:00,
621c8e80-1450-46b7-a252-3ecd0a227244,rarely,sneakers,casual_wear,free_ground_shipping,0.0,a122334247cc157afd5a8dc413e9c409845da260bd6b2fe3214b1312d6c158cf,2018-12-30 16:29:44.210000+00:00,,
d8876e61-8f97-46f0-ad96-bc4029102f54,rarely,sneakers,casual_wear,free_ground_shipping,0.0,6bca5739f688157cd18cb5392d5b81cd2ae911fbf4ac0f0e5ec455d9ba1ce5be,2022-10-13 10:57:13.506000+00:00,2022-10-15 03:13:13.506000+00:00,
74487227-a3e6-4a69-9571-ec42d408160b,frequently,sneakers,casual_wear,free_ground_shipping,1.0,4820ad2145985b7e5bdc122e1700c0a6d97c8ccded11012519eed599258824f0,2016-03-20 19:46:30.877000+00:00,,
d44fa018-10c6-4bb6-a333-4ad816d2f27b,frequently,sneakers,casual_wear,free_ground_shipping,0.0,612bbfd366ce0b70cfa68685c1d1df1162f61a3ed94948963788774158850c8a,2023-03-27 15:04:21.637000+00:00,2023-03-30 08:52:21.637000+00:00,2023-04-01 12:25:21.637000+00:00
baff7167-c0e4-46da-8f13-738437ef13cf,frequently,sneakers,casual_wear,free_ground_shipping,0.0,b698e037dc1f4fdfcfd0dba116324a97af28c512db4ee3c2aac2d236d60f2fb8,2018-05-27 23:16:21.262000+00:00,,
7f89bd09-47d7-40ae-89d3-d12925deb132,frequently,sneakers,casual_wear,free_ground_shipping,0.0,5dc2b4f7a4b2e5a57e7a8a980ce073d903f6fa0fef3709005ef2b58ac7fc3ba5,2016-06-23 19:48:16.875000+00:00,,
3055ab5c-eb4d-4aec-947d-dd0aaada1014,frequently,boots,casual_wear,free_ground_shipping,1.0,021a99f91fbb70d8159bfdb5b64f21119bd6a28abdf15981ce6ea44d31ebee97,2018-10-19 22:04:29.389000+00:00,,
ccd71b59-5b28-46b5-ab1f-dc786268727a,rarely,sneakers,casual_wear,free_ground_shipping,0.0,b3a88b206afd9532df1b7baf66240e03985dde6f8979fc05188c01d0b960407c,2018-06-03 18:44:01.181000+00:00,,
4d287cff-e0ff-4679-8302-4af28bd34a03,frequently,sneakers,casual_wear,free_ground_shipping,0.0,a97859b3d1c61e4feeecac32932b6e22ecf706da598c1e2cb421cf00d8d408f1,2018-02-13 01:43:46.032000+00:00,2018-02-13 03:45:46.032000+00:00,2018-02-14 20:31:46.032000+00:00
02c097a6-9f12-4e38-a5c4-621d84ac5cf8,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,c11c1ed8c02b85e8b48d6e3f247a7c64a79a1efbc06981a1764d12d1563d09d8,2022-01-01 13:45:31.601000+00:00,2022-01-01 13:49:31.601000+00:00,
12f208fc-9631-4c2e-8320-b055bb2417dd,rarely,flats,casual_wear,free_ground_shipping,1.0,7accedf62f49f2a4ce5f354dfffb5fcee8f8f446163d9a7e085f3c6b78df6217,2018-07-04 00:26:17.145000+00:00,,
7d552fd3-5080-4bb7-b1d8-f98f63daa3bd,rarely,sneakers,casual_wear,doesnt_matter,0.0,06b5fabbd545e8ddf6c28efffcd8fa23fec9bac9cda789ff3c57c070b09e5dd3,2020-12-20 23:43:30.023000+00:00,2020-12-24 05:58:30.023000+00:00,2020-12-26 15:53:30.023000+00:00
01694408-6a03-429f-b99c-e9ea439353e6,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,d9dd9da8721e7a451c016cf6396b2345db44ecebcce64757b45072fd1c634c31,2020-04-30 16:55:51.492000+00:00,2020-05-01 06:22:51.492000+00:00,2020-05-07 06:36:51.492000+00:00
d223f81a-f7c7-4376-8742-b38dda771130,frequently,sneakers,casual_wear,free_ground_shipping,0.0,d71337dca1657a09bf8c725c6d85fe7f17064e47c32161621afe77714bf80667,2021-12-27 10:07:35.905000+00:00,2021-12-31 22:12:35.905000+00:00,2022-01-09 21:04:35.905000+00:00
64613cae-619b-4f08-bc7b-d1488e72a39a,frequently,sneakers,casual_wear,free_ground_shipping,1.0,514d84f09344bb595ece53c7ca34bfb53af6ee5d0812a3e66a3d229c49cabc42,2019-06-07 11:12:06.503000+00:00,2019-06-08 13:45:06.503000+00:00,2019-06-20 18:40:06.503000+00:00
55263a66-0cb2-4611-83e6-6694442e0a9a,frequently,sneakers,casual_wear,free_ground_shipping,0.0,39a5532b2f25cd3f9e8689bdb3a513b07771ed98e136cb03b9e622b7c7f93624,2017-08-06 17:16:23.858000+00:00,2017-08-06 17:35:23.858000+00:00,2017-08-13 00:50:23.858000+00:00
9abbc5f1-5a5f-44a6-814b-0f61a0a31cdf,frequently,sneakers,casual_wear,free_ground_shipping,0.0,f35fd029f34ca2795c81966b142d430aab0564adb1baa36367f473300932c01a,2018-02-07 15:17:29.600000+00:00,2018-02-27 04:26:29.600000+00:00,2018-03-16 14:25:29.600000+00:00
babe677f-ffe6-4350-87d7-a9db1bce0a60,rarely,sneakers,casual_wear,free_ground_shipping,1.0,7dc9a8b5123dae064e7c00c4fc486cf9da717bb6b677d0525623e377da22d854,2018-09-17 11:19:51.209000+00:00,,
be5b8362-ce62-4660-9fb8-1b8d9ee9445b,sometimes,sneakers,casual_wear,free_ground_shipping,0.0,bd5d7ff14cb35baf89bad7c4bb1325061cea7fe916efa1daca1abe546e5548ea,2017-03-14 14:09:25.651000+00:00,,
700e780f-35e5-4323-9188-17094ff866a3,rarely,sneakers,casual_wear,free_ground_shipping,1.0,2ed31d3394dc1268fe0a7fc2960cdc453e73f777bb75eb6925a2c3d20f589c74,2016-05-14 22:28:39.048000+00:00,,
